0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,label
1.0,0.1818181818181818,-0.244019138755981,0.2,-0.5,0.0833333333333333,-0.3650793650793651,-0.1749119097956306,0.25,-0.0263157894736842,-0.044367116137451,0.0363636363636363,-0.0909090909090909,0.0151515151515151,-0.0663780663780663,-0.0318021654173873,0.0454545454545454,-0.0047846889952153,-0.0488038277511962,0.1220095693779905,-0.020334928229665,0.089086352244247,0.0426818535864936,-0.0610047846889952,0.0064215562830521,-0.1,0.0166666666666666,-0.073015873015873,-0.0349823819591261,0.05,-0.0052631578947368,-0.0416666666666666,0.1825396825396825,0.0874559548978153,-0.125,0.0131578947368421,-0.0304232804232804,-0.0145759924829692,0.0208333333333333,-0.0021929824561403,0.063856728973008,-0.0912698412698412,0.0096073517126148,-0.0437279774489076,0.0046029449946218,-0.006578947368421,-0.0088734232274902,0.0221835580687255,-0.0036972596781209,0.016197518589863,0.0077603370157261,-0.0110917790343627,0.0011675556878276,-0.0181818181818181,0.003030303030303,-0.0132756132756132,-0.0063604330834774,0.009090909090909,-0.000956937799043,-0.0075757575757575,0.0331890331890331,0.0159010827086936,-0.0227272727272727,0.0023923444976076,-0.0055315055315055,-0.0026501804514489,0.0037878787878787,-0.0003987240829346,0.0116103143587287,-0.0165945165945165,0.0017467912204754,-0.0079505413543468,0.0008368990899312,-0.0011961722488038,0.0244019138755981,-0.004066985645933,0.0178172704488494,0.0085363707172987,-0.012200956937799,0.0012843112566104,0.0101674641148325,-0.0445431761221235,-0.0213409267932468,0.0305023923444976,-0.003210778141526,0.0074238626870205,0.0035568211322078,-0.0050837320574162,0.0005351296902543,-0.0155822640077675,0.0222715880610617,-0.002344377690638,0.0106704633966234,-0.0011232066733287,0.001605389070763,-0.0083333333333333,0.0365079365079365,0.017491190979563,-0.025,0.0026315789473684,-0.006084656084656,-0.0029151984965938,0.0041666666666666,-0.000438596491228,0.0127713457946016,-0.0182539682539682,0.0019214703425229,-0.0087455954897815,0.0009205889989243,-0.0013157894736842,0.0152116402116402,0.0072879962414846,-0.0104166666666666,0.0010964912280701,-0.031928364486504,0.0456349206349206,-0.0048036758563074,0.0218639887244538,-0.0023014724973109,0.0032894736842105,0.005321394081084,-0.0076058201058201,0.0008006126427179,-0.0036439981207423,0.0003835787495518,-0.000548245614035,0.015964182243252,-0.0016804402361317,0.0024018379281537,0.0011507362486554,3
1.0,-0.1818181818181818,0.2918660287081339,-0.2,0.0,-0.0833333333333333,-0.0476190476190476,0.222551092318534,-0.25,0.0789473684210526,-0.0530665506742061,0.0363636363636363,-0.0,0.0151515151515151,0.0086580086580086,-0.0404638349670061,0.0454545454545454,-0.0143540669856459,-0.0583732057416267,0.0,-0.0243221690590111,-0.0138983823194349,0.0649551034996678,-0.0729665071770334,0.0230420548980105,-0.0,0.0166666666666666,0.0095238095238095,-0.0445102184637068,0.05,-0.0157894736842105,-0.0,-0.0,0.0,-0.0,0.0,0.0039682539682539,-0.0185459243598778,0.0208333333333333,-0.006578947368421,-0.0105976710627873,0.0119047619047619,-0.0037593984962406,-0.0556377730796335,0.017569823077779,-0.0197368421052631,0.0106133101348412,-0.0,0.0044222125561838,0.0025269786035336,-0.0118100188181214,0.0132666376685515,-0.004189464526911,0.0,-0.003030303030303,-0.0017316017316017,0.0080927669934012,-0.009090909090909,0.0028708133971291,0.0,0.0,-0.0,0.0,-0.0,-0.0007215007215007,0.0033719862472505,-0.0037878787878787,0.0011961722488038,0.0019268492841431,-0.0021645021645021,0.0006835269993164,0.0101159587417515,-0.0031945132868689,0.0035885167464114,-0.0,0.0048644338118022,0.0027796764638869,-0.0129910206999335,0.0145933014354066,-0.0046084109796021,-0.0,-0.0,0.0,-0.0,0.0,0.0011581985266195,-0.0054129252916389,0.0060805422647527,-0.0019201712415008,-0.0030931001666508,0.0034745955798587,-0.001097240709429,-0.0162387758749169,0.0051280344868158,-0.0057605137245026,0.0,0.0,-0.0,0.0,-0.0,-0.0007936507936507,0.0037091848719755,-0.0041666666666666,0.0013157894736842,0.0021195342125574,-0.0023809523809523,0.0007518796992481,0.0111275546159267,-0.0035139646155558,0.0039473684210526,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0008831392552322,-0.0009920634920634,0.00031328320802,0.0046364810899694,-0.0014641519231482,0.0016447368421052,0.0026494177656968,-0.000836658241799,0.0009398496240601,-0.0043924557694447,1
1.0,0.4545454545454545,1.291866028708134,0.4,1.0,0.4166666666666667,0.5317460317460316,-0.3477096546863986,0.75,0.0526315789473684,0.58721183123097,0.1818181818181818,0.4545454545454545,0.1893939393939394,0.2417027417027416,-0.1580498430392721,0.3409090909090909,0.0239234449760765,0.5167464114832536,1.291866028708134,0.5382775119617226,0.6869446343130553,-0.4491942907431944,0.9688995215311004,0.0679929488793754,0.4,0.1666666666666666,0.2126984126984126,-0.1390838618745594,0.3,0.0210526315789473,0.4166666666666667,0.5317460317460316,-0.3477096546863986,0.75,0.0526315789473684,0.2215608465608465,-0.1448790227859994,0.3125,0.0219298245614035,-0.1848932290792754,0.3988095238095237,0.0279866332497911,-0.2607822410147989,-0.0183005081413894,0.0394736842105263,0.234884732492388,0.58721183123097,0.2446715963462375,0.3122475610513888,-0.2041792230650883,0.4404088734232275,0.0309058858542615,0.1818181818181818,0.0757575757575757,0.0966810966810966,-0.0632199372157088,0.1363636363636363,0.0095693779904306,0.1893939393939394,0.2417027417027416,-0.1580498430392721,0.3409090909090909,0.0239234449760765,0.1007094757094756,-0.0658541012663633,0.1420454545454545,0.0099681020733652,-0.0840423768542161,0.1812770562770562,0.0127211969317232,-0.118537382279454,-0.0083184127915406,0.0179425837320574,0.5167464114832536,0.215311004784689,0.2747778537252221,-0.1796777162972777,0.3875598086124402,0.0271971795517501,0.5382775119617226,0.6869446343130553,-0.4491942907431944,0.9688995215311004,0.0679929488793754,0.286226930963773,-0.1871642878096643,0.4037081339712919,0.0283303953664064,-0.2388572815856668,0.5152084757347914,0.0361549807533186,-0.3368957180573958,-0.0236418047759576,0.0509947116595315,0.1666666666666666,0.2126984126984126,-0.1390838618745594,0.3,0.0210526315789473,0.0886243386243386,-0.0579516091143997,0.125,0.0087719298245614,-0.0739572916317101,0.1595238095238095,0.0111946532999164,-0.1043128964059195,-0.0073202032565557,0.0157894736842105,0.2215608465608465,-0.1448790227859994,0.3125,0.0219298245614035,-0.1848932290792754,0.3988095238095237,0.0279866332497911,-0.2607822410147989,-0.0183005081413894,0.0394736842105263,-0.0770388454496981,0.1661706349206348,0.0116610971874129,-0.1086592670894995,-0.0076252117255789,0.0164473684210526,-0.1386699218094565,-0.0097312225831197,0.0209899749373433,-0.013725381106042,1
1.0,1.2727272727272727,-0.2344497607655503,0.6,0.0,-0.25,0.0277777777777777,-0.807751937984496,3.083333333333333,-0.0263157894736842,-0.2983906046107004,0.7636363636363636,0.0,-0.3181818181818182,0.0353535353535353,-1.0280479210711766,3.924242424242424,-0.0334928229665071,-0.1406698564593302,-0.0,0.0586124401913875,-0.0065124933545986,0.1893772486183747,-0.7228867623604469,0.0061697305464618,0.0,-0.15,0.0166666666666666,-0.4846511627906975,1.85,-0.0157894736842105,-0.0,0.0,-0.0,0.0,-0.0,-0.0069444444444444,0.201937984496124,-0.7708333333333334,0.006578947368421,-0.0224375538329026,0.0856481481481481,-0.0007309941520467,-2.490568475452196,0.0212566299469604,-0.0811403508771929,-0.1790343627664202,-0.0,0.0745976511526751,-0.0082886279058527,0.2410255891506587,-0.9200376975496596,0.0078523843318605,0.0,-0.1909090909090909,0.0212121212121212,-0.616828752642706,2.3545454545454545,-0.0200956937799043,-0.0,0.0,-0.0,0.0,-0.0,-0.0088383838383838,0.2570119802677941,-0.981060606060606,0.0083732057416267,-0.0285568866964215,0.1090067340067339,-0.000930356193514,-3.1698144233027947,0.0270538926597678,-0.1032695374800638,-0.0,0.0351674641148325,-0.0039074960127591,0.1136263491710248,-0.4337320574162682,0.0037018383278771,0.0,-0.0,0.0,-0.0,0.0,0.0016281233386496,-0.0473443121545936,0.1807216905901117,-0.0015424326366154,0.0052604791282881,-0.0200801878433457,0.0001713814040683,0.5839131832399888,-0.0049836118057467,0.0190233358515907,-0.0,0.0,-0.0,0.0,-0.0,-0.0041666666666666,0.1211627906976743,-0.4625,0.0039473684210526,-0.0134625322997415,0.0513888888888888,-0.000438596491228,-1.4943410852713177,0.0127539779681762,-0.0486842105263157,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0056093884582256,-0.021412037037037,0.0001827485380116,0.622642118863049,-0.0053141574867401,0.0202850877192982,-0.0691824576514498,0.0005904619429711,-0.0022538986354775,0.0655412756697946,0
1.0,-0.3636363636363636,-0.4736842105263159,-0.6,-1.0,-0.4166666666666667,-0.3650793650793651,0.5644820295983087,-0.3333333333333333,1.2105263157894737,0.1722488038277512,0.2181818181818181,0.3636363636363636,0.1515151515151515,0.1327561327561327,-0.2052661925812031,0.1212121212121212,-0.4401913875598086,0.2842105263157895,0.4736842105263159,0.1973684210526316,0.1729323308270677,-0.2673862245465673,0.1578947368421053,-0.5734072022160667,0.6,0.25,0.219047619047619,-0.3386892177589852,0.1999999999999999,-0.7263157894736841,0.4166666666666667,0.3650793650793651,-0.5644820295983087,0.3333333333333333,-1.2105263157894737,0.1521164021164021,-0.2352008456659619,0.1388888888888889,-0.5043859649122807,-0.2060807409644619,0.1216931216931217,-0.4419381787802841,-0.1881606765327695,0.6833203516190053,-0.4035087719298245,-0.1033492822966507,-0.1722488038277512,-0.0717703349282296,-0.0628844839371155,0.0972313543805699,-0.0574162679425837,0.2085117098967515,-0.2181818181818181,-0.0909090909090909,-0.0796536796536796,0.1231597155487219,-0.0727272727272727,0.2641148325358851,-0.1515151515151515,-0.1327561327561327,0.2052661925812031,-0.1212121212121212,0.4401913875598086,-0.0553150553150553,0.0855275802421679,-0.0505050505050505,0.1834130781499202,0.0749384512598043,-0.0442520442520442,0.1607047922837396,0.0684220641937344,-0.2484801278614564,0.1467304625199362,-0.2842105263157895,-0.1184210526315789,-0.1037593984962406,0.1604317347279404,-0.0947368421052631,0.3440443213296399,-0.1973684210526316,-0.1729323308270677,0.2673862245465673,-0.1578947368421053,0.5734072022160667,-0.0720551378446115,0.111410926894403,-0.0657894736842105,0.2389196675900277,0.0976171930884293,-0.0576441102756892,0.2093391373169767,0.0891287415155224,-0.3236780612932131,0.1911357340720222,-0.25,-0.219047619047619,0.3386892177589852,-0.1999999999999999,0.7263157894736841,-0.0912698412698412,0.1411205073995771,-0.0833333333333333,0.3026315789473684,0.1236484445786771,-0.073015873015873,0.2651629072681704,0.1128964059196617,-0.4099922109714031,0.2421052631578947,-0.1521164021164021,0.2352008456659619,-0.1388888888888889,0.5043859649122807,0.2060807409644619,-0.1216931216931217,0.4419381787802841,0.1881606765327695,-0.6833203516190053,0.4035087719298245,0.0858669754018591,-0.050705467372134,0.1841409078251183,0.078400281888654,-0.2847168131745855,0.1681286549707602,0.0686935803214873,-0.2494661601148749,0.1473127262600947,-0.2277734505396684,1
1.0,1.2272727272727273,0.5263157894736841,1.4,0.5,1.0,0.9682539682539684,-0.7570119802677941,1.9166666666666667,-0.0263157894736842,0.6459330143540668,1.718181818181818,0.6136363636363636,1.2272727272727273,1.1883116883116884,-0.9290601576013836,2.3522727272727275,-0.0322966507177033,0.7368421052631576,0.263157894736842,0.5263157894736841,0.5096073517126147,-0.398427358035681,1.0087719298245612,-0.0138504155124653,0.7,1.4,1.3555555555555554,-1.0598167723749117,2.683333333333333,-0.0368421052631578,0.5,0.4841269841269841,-0.3785059901338971,0.9583333333333334,-0.0131578947368421,0.9682539682539684,-0.7570119802677941,1.9166666666666667,-0.0263157894736842,-0.7329798539100864,1.8558201058201056,-0.0254803675856307,-1.4509396288466054,0.019921367901784,-0.050438596491228,0.9043062200956936,0.3229665071770334,0.6459330143540668,0.6254272043745727,-0.4889790303165176,1.2380382775119616,-0.0169982372198438,0.859090909090909,1.718181818181818,1.6636363636363636,-1.3006842206419371,3.293181818181818,-0.0452153110047846,0.6136363636363636,0.5941558441558442,-0.4645300788006918,1.1761363636363638,-0.0161483253588516,1.1883116883116884,-0.9290601576013836,2.3522727272727275,-0.0322966507177033,-0.8995661843441969,2.2775974025974026,-0.0312713602187286,-1.7806986354026522,0.0244489515158258,-0.061901913875598,0.3684210526315788,0.7368421052631576,0.7134502923976606,-0.5577983012499533,1.4122807017543857,-0.0193905817174515,0.263157894736842,0.2548036758563073,-0.1992136790178405,0.5043859649122806,-0.0069252077562326,0.5096073517126147,-0.398427358035681,1.0087719298245612,-0.0138504155124653,-0.3857788704789927,0.9767474241158448,-0.0134107197819109,-0.7636524362350553,0.0104849304746231,-0.0265466297322252,0.7,0.6777777777777777,-0.5299083861874558,1.3416666666666666,-0.0184210526315789,1.3555555555555554,-1.0598167723749117,2.683333333333333,-0.0368421052631578,-1.0261717954741207,2.598148148148148,-0.035672514619883,-2.031315480385248,0.0278899150624976,-0.0706140350877193,0.4841269841269841,-0.3785059901338971,0.9583333333333334,-0.0131578947368421,-0.3664899269550432,0.9279100529100528,-0.0127401837928153,-0.7254698144233027,0.009960683950892,-0.025219298245614,-0.7329798539100864,1.8558201058201056,-0.0254803675856307,-1.4509396288466054,0.019921367901784,-0.050438596491228,-1.4048780533276657,0.0192889435239496,-0.0488373712057922,0.0381826218117527,2
1.0,-0.4545454545454545,-0.4736842105263159,-0.6,-1.0,-0.4166666666666667,-0.3650793650793651,0.7556025369978858,-0.5,-0.0263157894736842,0.215311004784689,0.2727272727272727,0.4545454545454545,0.1893939393939394,0.1659451659451659,-0.3434556986354026,0.2272727272727272,0.0119617224880382,0.2842105263157895,0.4736842105263159,0.1973684210526316,0.1729323308270677,-0.3579169912095249,0.2368421052631579,0.0124653739612188,0.6,0.25,0.219047619047619,-0.4533615221987315,0.3,0.0157894736842105,0.4166666666666667,0.3650793650793651,-0.7556025369978858,0.5,0.0263157894736842,0.1521164021164021,-0.3148343904157857,0.2083333333333333,0.0109649122807017,-0.2758548944595456,0.1825396825396825,0.0096073517126148,-0.3778012684989429,-0.019884277289418,0.0131578947368421,-0.1291866028708134,-0.215311004784689,-0.0897129186602871,-0.0786056049213944,0.162689541458875,-0.1076555023923445,-0.0056660790732812,-0.2727272727272727,-0.1136363636363636,-0.0995670995670995,0.2060734191812415,-0.1363636363636363,-0.0071770334928229,-0.1893939393939394,-0.1659451659451659,0.3434556986354026,-0.2272727272727272,-0.0119617224880382,-0.0691438191438191,0.1431065410980844,-0.0946969696969697,-0.0049840510366826,0.1253885883907025,-0.0829725829725829,-0.0043669780511885,0.1717278493177013,0.0090383078588263,-0.0059808612440191,-0.2842105263157895,-0.1184210526315789,-0.1037593984962406,0.214750194725715,-0.1421052631578947,-0.0074792243767313,-0.1973684210526316,-0.1729323308270677,0.3579169912095249,-0.2368421052631579,-0.0124653739612188,-0.0720551378446115,0.1491320796706354,-0.0986842105263158,-0.0051939058171745,0.13066810790189,-0.0864661654135338,-0.0045508508112386,0.1789584956047624,0.0094188681897243,-0.0062326869806094,-0.25,-0.219047619047619,0.4533615221987315,-0.3,-0.0157894736842105,-0.0912698412698412,0.1889006342494714,-0.125,-0.006578947368421,0.1655129366757274,-0.1095238095238095,-0.0057644110275689,0.2266807610993657,0.0119305663736508,-0.0078947368421052,-0.1521164021164021,0.3148343904157857,-0.2083333333333333,-0.0109649122807017,0.2758548944595456,-0.1825396825396825,-0.0096073517126148,0.3778012684989429,0.019884277289418,-0.0131578947368421,0.114939539358144,-0.076058201058201,-0.0040030632135895,0.1574171952078928,0.0082851155372575,-0.0054824561403508,0.1379274472297728,0.0072593393278827,-0.0048036758563074,0.009942138644709,0
1.0,0.1363636363636363,-0.0430622009569379,-0.2,0.0,-0.25,-0.0317460317460317,-0.1740662438336855,0.75,-0.0263157894736842,-0.0058721183123097,-0.0272727272727272,0.0,-0.034090909090909,-0.0043290043290043,-0.0237363059773207,0.1022727272727272,-0.0035885167464114,0.0086124401913875,-0.0,0.0107655502392344,0.0013670539986329,0.0074956755717855,-0.0322966507177034,0.0011332158146562,-0.0,0.05,0.0063492063492063,0.0348132487667371,-0.15,0.0052631578947368,-0.0,-0.0,-0.0,0.0,-0.0,0.0079365079365079,0.0435165609584213,-0.1875,0.006578947368421,0.0055259125026566,-0.0238095238095238,0.0008354218880534,-0.1305496828752642,0.0045806906272022,-0.0197368421052631,0.0011744236624619,-0.0,0.0014680295780774,0.000186416454359,0.0010221375779707,-0.0044040887342322,0.0001545294292713,-0.0,0.0068181818181818,0.0008658008658008,0.0047472611954641,-0.0204545454545454,0.0007177033492822,-0.0,-0.0,-0.0,0.0,-0.0,0.001082251082251,0.0059340764943301,-0.0255681818181818,0.0008971291866028,0.0007535335230895,-0.0032467532467532,0.0001139211665527,-0.0178022294829905,0.0006246396309821,-0.0026913875598086,0.0,-0.0021531100478468,-0.0002734107997265,-0.0014991351143571,0.0064593301435406,-0.0002266431629312,0.0,0.0,0.0,-0.0,0.0,-0.0003417634996582,-0.0018739188929463,0.0080741626794258,-0.000283303953664,-0.0002379579546598,0.0010252904989747,-3.597510522718294e-05,0.0056217566788391,-0.0001972546203101,0.0008499118609921,0.0,0.0,0.0,-0.0,0.0,-0.0015873015873015,-0.0087033121916842,0.0375,-0.0013157894736842,-0.0011051825005313,0.0047619047619047,-0.0001670843776106,0.0261099365750528,-0.0009161381254404,0.0039473684210526,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0013814781256641,0.0059523809523809,-0.0002088554720133,0.032637420718816,-0.0011451726568005,0.0049342105263157,0.0041444343769925,-0.0001454187500699,0.0006265664160401,0.0034355179704016,1
1.0,0.3636363636363636,0.1148325358851673,0.2,0.0,0.3333333333333333,0.242063492063492,-0.2997885835095138,0.5,-0.0263157894736842,0.0417572857764244,0.0727272727272727,0.0,0.1212121212121212,0.088023088023088,-0.1090140303670959,0.1818181818181818,-0.0095693779904306,0.0229665071770334,0.0,0.0382775119617224,0.0277967646388698,-0.0344254832738197,0.0574162679425836,-0.0030219088390833,0.0,0.0666666666666666,0.0484126984126984,-0.0599577167019027,0.1,-0.0052631578947368,0.0,0.0,-0.0,0.0,-0.0,0.0806878306878306,-0.0999295278365046,0.1666666666666666,-0.0087719298245614,-0.0725678714050807,0.121031746031746,-0.0063700918964076,-0.1498942917547569,0.0078891732502503,-0.0131578947368421,0.0083514571552849,0.0,0.0139190952588081,0.0101079144141345,-0.0125183575541162,0.0208786428882122,-0.0010988759414848,0.0,0.0242424242424242,0.0176046176046176,-0.0218028060734191,0.0363636363636363,-0.0019138755980861,0.0,0.0,-0.0,0.0,-0.0,0.0293410293410293,-0.0363380101223653,0.0606060606060606,-0.0031897926634768,-0.0263883168745748,0.044011544011544,-0.0023163970532391,-0.0545070151835479,0.0028687902728183,-0.0047846889952153,0.0,0.0076555023923444,0.0055593529277739,-0.0068850966547639,0.0114832535885167,-0.0006043817678166,0.0,0.0,-0.0,0.0,-0.0,0.0092655882129566,-0.0114751610912732,0.0191387559808612,-0.0010073029463611,-0.0083331526972341,0.0138983823194349,-0.000731493806286,-0.0172127416369098,0.0009059337703636,-0.0015109544195416,0.0,0.0,-0.0,0.0,-0.0,0.0161375661375661,-0.0199859055673009,0.0333333333333333,-0.0017543859649122,-0.0145135742810161,0.0242063492063492,-0.0012740183792815,-0.0299788583509513,0.00157783465005,-0.0026315789473684,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0241892904683602,0.0403439153439153,-0.0021233639654692,-0.0499647639182523,0.0026297244167501,-0.0043859649122807,-0.0362839357025403,0.0019096808264494,-0.0031850459482038,0.0039445866251251,1
1.0,0.0,1.6028708133971292,0.0,0.5,-0.1666666666666666,-0.3650793650793651,-0.0018322762508808,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.8014354066985646,-0.2671451355661882,-0.5851750588592695,-0.0029369021246176,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0833333333333333,-0.1825396825396825,-0.0009161381254404,0.0,0.0,0.0608465608465608,0.0003053793751468,-0.0,-0.0,0.0006689262503215,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1335725677830941,-0.2925875294296347,-0.0014684510623088,0.0,0.0,0.0975291764765449,0.0004894836874362,-0.0,-0.0,0.0010722023629556,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0304232804232804,0.0001526896875734,-0.0,-0.0,0.0003344631251607,-0.0,-0.0,-0.0,-0.0,0.0,-0.0001114877083869,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,2
